NAME	DESCRIPTION	RootControl12h	RootControl24h	RootControl6h	RootPA0112h	RootPA0124h	RootPA016h
AT1G51760	ILL4@JR3 [Source:UniProtKB/TrEMBL;Acc:A0A178W8I8]	66.36	0.0	66.0	200.41	0.0	131.46
AT1G51800	IOS1@LRR receptor-like serine/threonine-protein kinase IOS1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8I6]	0.0	0.0	75.94	38.24	0.0	37.77
AT1G51830	NA@Leucine-rich repeat protein kinase family protein [Source:TAIR;Acc:AT1G51830]	49.58	44.77	44.83	135.59	51.71	196.64
AT1G51840	NA@protein kinase-related [Source:TAIR;Acc:AT1G51840]	0.0	0.0	197.01	0.0	0.0	0.0
AT1G51850	NA@Leucine-rich repeat protein kinase family protein [Source:TAIR;Acc:AT1G51850]	85.76	0.0	0.0	39.36	0.0	0.0
AT1G51860	NA@Probable LRR receptor-like serine/threonine-protein kinase At1g51860 [Source:UniProtKB/Swiss-Prot;Acc:C0LGG4]	0.0	41.84	41.9	42.22	0.0	0.0
AT1G51890	NA@Leucine-rich repeat protein kinase family protein [Source:TAIR;Acc:AT1G51890]	0.0	0.0	42.83	129.52	0.0	85.24
AT1G51913	NA@Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1G3Z2]	0.0	0.0	0.0	0.0	0.0	1236.52
AT1G51915	NA@Cryptdin protein-like protein [Source:UniProtKB/TrEMBL;Acc:Q8L9S8]	0.0	0.0	0.0	0.0	0.0	274.25
AT1G51940	LYK3@LysM domain receptor-like kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:F4IB81]	0.0	47.53	0.0	0.0	49.81	0.0
AT1G51950	IAA18@Auxin-responsive protein IAA18 [Source:UniProtKB/Swiss-Prot;Acc:O24408]	0.0	0.0	67.47	0.0	0.0	0.0
AT1G51980	NA@Probable mitochondrial-processing peptidase subunit alpha-1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZU25]	183.21	204.46	60.77	154.93	214.24	181.54
AT1G52060	JAL9@Jacalin-related lectin 9 [Source:UniProtKB/Swiss-Prot;Acc:F4IB95]	92.39	0.0	0.0	0.0	0.0	0.0
AT1G52070	JAL10@Jacalin-related lectin 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8GWI7]	0.0	89.67	191.47	97.44	0.0	477.37
AT1G52080	AR791@Actin binding protein family [Source:UniProtKB/TrEMBL;Acc:Q9SAU9]	56.15	0.0	0.0	0.0	0.0	0.0
AT1G52140	NA@Avr9/Cf-9 rapidly elicited protein [Source:UniProtKB/TrEMBL;Acc:Q9ZU12]	123.12	122.16	0.0	248.95	0.0	121.52
AT1G52150	ATHB-15@Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein [Source:UniProtKB/TrEMBL;Acc:B3H4G8]	0.0	33.29	33.36	0.0	66.02	0.0
AT1G52155	NA@unknown protein; Ha. [Source:TAIR;Acc:AT1G52155]	83.85	0.0	0.0	0.0	0.0	0.0
AT1G52200	PCR8@Protein PLANT CADMIUM RESISTANCE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9M815]	261.62	0.0	90.79	439.64	181.62	258.8
AT1G52240	ROPGEF11@ROPGEF11 [Source:UniProtKB/TrEMBL;Acc:A0A178W8V0]	0.0	0.0	56.52	0.0	0.0	0.0
AT1G52300	RPL37B@60S ribosomal protein L37-2 [Source:UniProtKB/Swiss-Prot;Acc:Q43292]	642.89	1482.48	1049.05	218.14	221.96	210.3
AT1G52310	NA@C-type lectin receptor-like tyrosine-protein kinase At1g52310 [Source:UniProtKB/Swiss-Prot;Acc:Q9C823]	0.0	0.0	0.0	0.0	52.96	0.0
AT1G52315	NA@Regulator of Vps4 activity in the MVB pathway protein [Source:UniProtKB/TrEMBL;Acc:F4ICV8]	0.0	0.0	88.36	0.0	0.0	0.0
AT1G52330	NA@Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q5BPW9]	0.0	0.0	149.62	0.0	157.65	0.0
AT1G52340	ABA2@Xanthoxin dehydrogenase [Source:UniProtKB/Swiss-Prot;Acc:Q9C826]	0.0	0.0	0.0	0.0	0.0	106.78
AT1G52342	NA@Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q1G3Y9]	0.0	0.0	91.55	0.0	0.0	0.0
AT1G52347	NA@other RNA [Source:TAIR;Acc:AT1G52347]	0.0	0.0	0.0	0.0	235.28	0.0
AT1G52360	NA@Coatomer subunit beta' [Source:UniProtKB/TrEMBL;Acc:F4ICX0]	65.57	31.87	63.88	0.0	68.44	0.0
AT1G52370	NA@AT1G52370 protein [Source:UniProtKB/TrEMBL;Acc:Q56W16]	0.0	0.0	103.56	0.0	0.0	0.0
AT1G52380	NUP50A@Nuclear pore complex protein NUP50A [Source:UniProtKB/Swiss-Prot;Acc:Q9C829]	0.0	64.4	0.0	0.0	0.0	0.0
AT1G52420	NA@At1g52420 [Source:UniProtKB/TrEMBL;Acc:Q9SSP6]	41.69	0.0	0.0	41.9	0.0	41.36
AT1G52600	NA@Signal peptidase I [Source:UniProtKB/TrEMBL;Acc:Q9SSR2]	137.95	136.79	136.16	139.62	0.0	272.06
AT1G52620	NA@Pentatricopeptide repeat-containing protein At1g52620 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSR4]	47.01	0.0	0.0	0.0	0.0	0.0
AT1G52630	OFUT13@O-fucosyltransferase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q8RY81]	0.0	0.0	77.22	0.0	0.0	0.0
AT1G52670	NA@Is a member of the PF [Source:UniProtKB/TrEMBL;Acc:Q8VZ68]	0.0	210.45	0.0	0.0	0.0	104.71
AT1G52710	NA@Putative cytochrome c oxidase subunit 5b-like [Source:UniProtKB/Swiss-Prot;Acc:Q9SSS5]	0.0	0.0	211.85	0.0	0.0	0.0
AT1G52720	NA@At1g52720 [Source:UniProtKB/TrEMBL;Acc:Q9SSS6]	112.9	0.0	0.0	0.0	0.0	0.0
AT1G52730	NA@AT1G52730 protein [Source:UniProtKB/TrEMBL;Acc:Q9SSS7]	0.0	0.0	0.0	0.0	0.0	81.77
AT1G52740	HTA9@Probable histone H2A variant 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C944]	163.69	162.12	161.12	0.0	169.9	161.15
AT1G52750	NA@Alpha/beta-Hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4IEK5]	99.98	0.0	0.0	0.0	0.0	0.0
AT1G52760	CSE@Caffeoylshikimate esterase [Source:UniProtKB/Swiss-Prot;Acc:Q9C942]	170.45	169.4	0.0	0.0	0.0	168.64
AT1G52780	NA@Protein of unknown function (DUF2921) [Source:TAIR;Acc:AT1G52780]	0.0	63.84	0.0	0.0	0.0	0.0
AT1G52825	NA@At1g52821 [Source:UniProtKB/TrEMBL;Acc:Q8GXZ7]	304.14	277.23	0.0	0.0	0.0	0.0
AT1G52905	NA@At1g52905 [Source:UniProtKB/TrEMBL;Acc:Q1EBU8]	0.0	0.0	0.0	205.78	0.0	0.0
AT1G52910	NA@At1g52910 [Source:UniProtKB/TrEMBL;Acc:Q9C930]	0.0	166.09	0.0	0.0	0.0	0.0
AT1G52930	BRIX1-2@Ribosome biogenesis protein BRX1 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C928]	0.0	100.73	0.0	0.0	0.0	0.0
AT1G52980	NUG2@Nuclear/nucleolar GTPase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C923]	0.0	60.52	60.53	61.21	63.42	60.28
AT1G53000	KDSB@Nucleotide-diphospho-sugar transferases superfamily protein [Source:TAIR;Acc:AT1G53000]	0.0	98.0	195.59	0.0	0.0	0.0
AT1G53030	COX17-2@Cytochrome c oxidase copper chaperone 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94FT1]	0.0	270.33	0.0	0.0	0.0	0.0
AT1G53035	NA@unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: u /.../ protein (TAIR:AT3G15358.1); Ha. [Source:TAIR;Acc:AT1G53035]	186.08	0.0	0.0	0.0	0.0	0.0
AT1G53050	NA@F8L10.9 protein [Source:UniProtKB/TrEMBL;Acc:Q9LNN0]	0.0	0.0	0.0	0.0	42.91	0.0
AT1G53090	SPA4@SPA4 [Source:UniProtKB/TrEMBL;Acc:A0A178WBA0]	0.0	0.0	0.0	0.0	0.0	51.97
AT1G53165	ATMAP4K ALPHA1@Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HPR9]	89.49	0.0	0.0	44.97	0.0	44.38
AT1G53180	NA@unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 13 plant structures; EXPRESSED DURING: 6 growth stages; BEST Arabidopsis thaliana protein match /.../nknown protein (TAIR:AT3G15115.1); Ha. [Source:TAIR;Acc:AT1G53180]	0.0	0.0	0.0	0.0	0.0	79.78
AT1G53190	NA@At1g53190 [Source:UniProtKB/TrEMBL;Acc:Q5EAI9]	0.0	0.0	0.0	62.95	0.0	0.0
AT1G53210	NCL@Sodium/calcium exchanger NCL [Source:UniProtKB/Swiss-Prot;Acc:Q8L636]	96.99	48.27	0.0	146.27	50.58	96.18
AT1G53240	mMDH1@Malate dehydrogenase 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9ZP06]	211.46	350.47	490.49	141.96	146.9	279.2
AT1G53270	ABCG10@ABCG10 [Source:UniProtKB/TrEMBL;Acc:A0A178WBC4]	0.0	0.0	0.0	0.0	0.0	65.22
AT1G53280	DJ1B@Protein DJ-1 homolog B [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH3]	80.02	69.56	79.47	80.64	83.35	79.2
AT1G53290	B3GALT14@Hexosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8Q798]	0.0	137.52	68.74	0.0	0.0	68.48
AT1G53300	TTL1@TPR repeat-containing thioredoxin TTL1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH1]	39.37	0.0	78.54	0.0	82.16	0.0
AT1G53310	PPC1@Phosphoenolpyruvate carboxylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAH0]	34.56	0.0	103.46	138.83	178.3	135.86
AT1G53320	TULP7@Tubby-like F-box protein [Source:UniProtKB/TrEMBL;Acc:A0A178WNG9]	162.44	80.73	80.65	0.0	0.0	0.0
AT1G53380	NA@At1g53380 [Source:UniProtKB/TrEMBL;Acc:Q9MAG4]	0.0	0.0	0.0	62.95	0.0	0.0
AT1G53390	ABCG24@ABC transporter G family member 24 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAG3]	0.0	0.0	0.0	29.55	0.0	0.0
AT1G53430	NA@Probable LRR receptor-like serine/threonine-protein kinase At1g53430 [Source:UniProtKB/Swiss-Prot;Acc:C0LGG8]	31.3	0.0	62.49	31.42	32.67	0.0
AT1G53440	NA@Probable LRR receptor-like serine/threonine-protein kinase At1g53440 [Source:UniProtKB/Swiss-Prot;Acc:C0LGG9]	0.0	0.0	0.0	0.0	0.0	35.75
AT1G53470	MSL4@Mechanosensitive ion channel protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPG3]	74.41	0.0	0.0	0.0	0.0	0.0
AT1G53500	RHM2@RHM2 [Source:UniProtKB/TrEMBL;Acc:A0A178W591]	0.0	0.0	46.17	0.0	0.0	0.0
AT1G53510	MPK18@Mitogen-activated protein kinase 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5C0]	42.96	0.0	0.0	0.0	0.0	42.62
AT1G53540	HSP17.6C@17.6 kDa class I heat shock protein 3 [Source:UniProtKB/Swiss-Prot;Acc:P13853]	0.0	0.0	0.0	0.0	156.14	0.0
AT1G53560	NA@At1g53560 [Source:UniProtKB/TrEMBL;Acc:Q9LPH1]	0.0	0.0	133.82	0.0	140.86	0.0
AT1G53570	MAPKKK3@Mitogen-activated protein kinase kinase kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:F4HRJ4]	0.0	50.26	0.0	51.79	53.71	0.0
AT1G53580	GLY3@Persulfide dioxygenase ETHE1 homolog, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9C8L4]	0.0	102.06	203.63	184.96	95.46	90.68
AT1G53590	NTMC2T6.1@C2 domain-containing protein At1g53590 [Source:UniProtKB/Swiss-Prot;Acc:Q93XX4]	0.0	70.26	35.2	0.0	0.0	0.0
AT1G53625	NA@At1g53625 [Source:UniProtKB/TrEMBL;Acc:Q9LPH9]	225.39	0.0	0.0	459.25	233.35	0.0
AT1G53633	NA@unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; Ha. [Source:TAIR;Acc:AT1G53633]	0.0	0.0	381.76	0.0	0.0	0.0
AT1G53645	NA@At1g53640/F22G10.8 [Source:UniProtKB/TrEMBL;Acc:Q9C8L9]	0.0	54.64	0.0	0.0	0.0	54.43
AT1G53650	CID8@Polyadenylate-binding protein-interacting protein 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9C8M0]	0.0	0.0	0.0	0.0	0.0	94.15
AT1G53670	MSRB1@Peptide methionine sulfoxide reductase B1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9C8M2]	0.0	0.0	158.77	0.0	0.0	177.82
AT1G53710	NA@Calcineurin-like metallo-phosphoesterase superfamily protein [Source:UniProtKB/TrEMBL;Acc:A8MQN4]	0.0	63.2	0.0	0.0	0.0	0.0
AT1G53730	SRF6@STRUBBELIG-receptor family 6 [Source:UniProtKB/TrEMBL;Acc:A8MQH3]	43.36	83.67	86.45	43.57	0.0	86.02
AT1G53750	RPT1A@RPT1A [Source:UniProtKB/TrEMBL;Acc:A0A178W3N8]	180.68	119.84	239.74	60.6	188.35	238.71
AT1G53780	NA@26S proteasome regulatory complex ATPase [Source:UniProtKB/TrEMBL;Acc:F4HTC3]	0.0	0.0	0.0	50.26	57.69	32.36
AT1G53830	PME2@Pectinesterase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q42534]	0.0	58.21	116.48	0.0	0.0	0.0
AT1G53840	PME1@Pectinesterase [Source:UniProtKB/TrEMBL;Acc:Q0WWC7]	53.09	0.0	52.87	53.39	55.36	0.0
AT1G53850	PAE1@Proteasome subunit alpha type-5-A [Source:UniProtKB/Swiss-Prot;Acc:O81149]	101.91	101.2	0.0	0.0	0.0	97.01
AT1G53880	NA@Eukaryotic translation initiation factor 2B (eIF-2B) family protein [Source:TAIR;Acc:AT1G53880]	88.27	0.0	0.0	89.0	91.91	87.31
AT1G53910	RAP2-12@Ethylene-responsive transcription factor RAP2-12 [Source:UniProtKB/Swiss-Prot;Acc:Q9SSA8]	253.49	251.93	167.75	126.62	88.0	186.97
AT1G54000	GLL22@GDSL esterase/lipase 22 [Source:UniProtKB/Swiss-Prot;Acc:Q1H583]	492.12	209.74	279.56	141.59	146.52	208.86
AT1G54010	GLL23@Inactive GDSL esterase/lipase-like protein 23 [Source:UniProtKB/Swiss-Prot;Acc:Q8W4H8]	79.67	0.0	79.12	0.0	0.0	0.0
AT1G54030	MVP1@Inactive GDSL esterase/lipase-like protein 25 [Source:UniProtKB/Swiss-Prot;Acc:Q7XA74]	158.53	78.8	314.9	0.0	0.0	0.0
AT1G54060	ASIL1@Trihelix transcription factor ASIL1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYG2]	0.0	136.32	0.0	0.0	71.42	67.87
AT1G54080	UBP1A@Oligouridylate-binding protein 1A [Source:UniProtKB/TrEMBL;Acc:F4HV67]	141.06	0.0	70.11	71.03	267.69	139.69
AT1G54090	ATEXO70D2@Exocyst subunit Exo70 family protein [Source:UniProtKB/TrEMBL;Acc:Q9SYG5]	0.0	0.0	48.15	97.16	50.4	0.0
AT1G54100	ALDH7B4@ALDH7B4 [Source:UniProtKB/TrEMBL;Acc:A0A178W3F2]	178.99	49.39	98.88	199.58	182.74	59.12
AT1G54115	CCX4@Cation/calcium exchanger 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYG9]	0.0	0.0	0.0	45.01	0.0	0.0
AT1G54120	NA@F15I1.22 [Source:UniProtKB/TrEMBL;Acc:Q9SYH0]	0.0	0.0	0.0	0.0	250.85	237.53
AT1G54130	RSH3@Probable GTP diphosphokinase RSH3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SYH1]	0.0	0.0	0.0	85.54	44.4	0.0
AT1G54150	SPL2@E3 ubiquitin-protein ligase SPL2 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYH3]	0.0	0.0	0.0	0.0	134.53	0.0
AT1G54170	CID3@Polyadenylate-binding protein-interacting protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8L793]	48.84	97.24	48.67	49.11	0.0	48.44
AT1G54180	BRXL3@Protein Brevis radix-like 3 [Source:UniProtKB/Swiss-Prot;Acc:Q5HZ09]	0.0	61.55	0.0	0.0	0.0	0.0
AT1G54220	NA@Acetyltransferase component of pyruvate dehydrogenase complex [Source:UniProtKB/TrEMBL;Acc:A0A178W5Y1]	0.0	0.0	58.3	58.93	0.0	58.05
AT1G54270	TIF4A-2@eIF4A-2 [Source:UniProtKB/TrEMBL;Acc:A0A178W4U1]	75.26	0.0	149.56	75.82	392.06	74.51
AT1G54290	NA@Protein translation factor SUI1 homolog 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94JV4]	0.0	0.0	0.0	0.0	166.66	0.0
AT1G54310	NA@S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HVA0]	0.0	0.0	0.0	83.8	0.0	0.0
AT1G54320	ALIS3@ALA-interacting subunit 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLK2]	0.0	85.9	0.0	0.0	90.02	171.03
AT1G54340	ICDH@Peroxisomal isocitrate dehydrogenase [NADP] [Source:UniProtKB/Swiss-Prot;Acc:Q9SLK0]	0.0	69.91	0.0	70.8	143.02	139.24
AT1G54360	TAF6B@TBP-ASSOCIATED FACTOR 6B [Source:TAIR;Acc:AT1G54360]	0.0	0.0	0.0	0.0	0.0	76.73
AT1G54370	NHX5@Sodium/hydrogen exchanger 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8S396]	0.0	0.0	63.76	0.0	0.0	0.0
AT1G54380	NA@Spliceosome protein-like protein [Source:UniProtKB/TrEMBL;Acc:Q9C5M7]	0.0	56.02	0.0	0.0	0.0	0.0
AT1G54390	ING2@PHD finger protein-like protein [Source:UniProtKB/TrEMBL;Acc:F4HWW1]	0.0	89.22	0.0	0.0	0.0	94.31
AT1G54410	HIRD11@HIRD11 [Source:UniProtKB/TrEMBL;Acc:A0A178WR56]	1162.82	807.85	690.2	822.49	604.69	459.28
AT1G54440	NA@Polynucleotidyl transferase, ribonuclease H fold protein with HRDC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:F4HWX0]	0.0	0.0	0.0	0.0	54.33	0.0
AT1G54460	WDL2@Protein WVD2-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9ASW8]	0.0	80.73	0.0	0.0	0.0	80.37
AT1G54490	XRN4@XRN4 [Source:UniProtKB/TrEMBL;Acc:A0A384KRW9]	0.0	0.0	34.76	34.99	0.0	138.29
AT1G54500	NA@At1g54500/F20D21_31 [Source:UniProtKB/TrEMBL;Acc:Q9SLI4]	0.0	144.05	0.0	0.0	0.0	0.0
AT1G54510	NEK1@Serine/threonine-protein kinase Nek1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLI2]	56.65	0.0	0.0	0.0	105.28	50.05
AT1G54520	NA@Myelin-associated oligodendrocyte basic protein [Source:UniProtKB/TrEMBL;Acc:Q8RWI0]	76.64	0.0	76.14	154.43	0.0	75.87
AT1G54570	NA@Acyltransferase-like protein At1g54570, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVN2]	42.2	42.01	126.22	42.4	44.02	0.0
AT1G54575	NA@unknown protein; Ha. [Source:TAIR;Acc:AT1G54575]	228.71	0.0	0.0	233.06	236.75	0.0
AT1G54580	ACP2@Acyl carrier protein 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P25701]	260.39	645.69	257.21	0.0	135.33	385.33
AT1G54610	NA@Probable serine/threonine-protein kinase At1g54610 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVM9]	57.16	51.55	0.0	0.0	0.0	56.65
AT1G54630	ACP3@Acyl carrier protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P25702]	0.0	140.87	126.81	143.86	147.63	140.08
AT1G54650	NA@Methyltransferase family protein [Source:TAIR;Acc:AT1G54650]	108.3	0.0	0.0	0.0	112.67	0.0
AT1G54690	HTA3@Probable histone H2AXb [Source:UniProtKB/Swiss-Prot;Acc:Q9S9K7]	0.0	0.0	171.51	177.04	0.0	0.0
AT1G54710	ATG18H@Autophagy-related protein 18h [Source:UniProtKB/Swiss-Prot;Acc:Q8H1Q5]	33.19	44.24	0.0	44.66	0.0	44.08
AT1G54730	NA@Sugar transporter ERD6-like 5 [Source:UniProtKB/Swiss-Prot;Acc:Q3ECP7]	97.09	0.0	0.0	0.0	0.0	0.0
AT1G54740	NA@Protein of unknown function (DUF3049) [Source:TAIR;Acc:AT1G54740]	0.0	103.82	0.0	0.0	108.79	0.0
AT1G54780	TLP18.3@TLP18.3 [Source:UniProtKB/TrEMBL;Acc:A0A178WHT4]	0.0	0.0	0.0	0.0	109.21	0.0
AT1G54890	NA@Late embryogenesis abundant (LEA) protein-like protein [Source:UniProtKB/TrEMBL;Acc:Q9FZ41]	0.0	81.7	0.0	0.0	0.0	0.0
AT1G54920	NA@unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: membrane; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; Ha. [Source:TAIR;Acc:AT1G54920]	0.0	0.0	0.0	0.0	38.97	0.0
AT1G54960	ANP2@NP2 [Source:UniProtKB/TrEMBL;Acc:A0A178WKE3]	0.0	0.0	0.0	0.0	0.0	46.26
AT1G54970	PRP1@Proline-rich protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ35]	273.0	0.0	90.26	0.0	0.0	90.0
AT1G54990	AXR4@Protein AUXIN RESPONSE 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ33]	73.39	0.0	0.0	0.0	0.0	145.32
AT1G55020	LOX1@Linoleate 9S-lipoxygenase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q06327]	303.13	226.4	302.39	190.32	395.38	150.4
AT1G55090	NA@Glutamine-dependent NAD(+) synthetase [Source:UniProtKB/Swiss-Prot;Acc:Q9C723]	0.0	41.92	0.0	0.0	0.0	41.76
AT1G55130	TMN6@Transmembrane 9 superfamily member 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9C720]	0.0	106.13	0.0	0.0	0.0	0.0
AT1G55140	NA@At1g55140 [Source:UniProtKB/TrEMBL;Acc:Q6NQK8]	0.0	157.42	156.49	0.0	0.0	0.0
AT1G55150	NA@DEA(D/H)-box RNA helicase family protein [Source:TAIR;Acc:AT1G55150]	0.0	0.0	0.0	64.7	0.0	63.68
AT1G55160	NA@unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion, plastid; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is /.../own protein (TAIR:AT2G19530.1); Ha. [Source:TAIR;Acc:AT1G55160]	0.0	0.0	144.65	297.13	0.0	0.0
AT1G55170	FLXL3@Protein FLX-like 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C717]	104.45	0.0	0.0	0.0	0.0	0.0
AT1G55210	DIR20@Dirigent protein 20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C891]	341.77	507.59	0.0	0.0	263.75	0.0
AT1G55240	NA@At1g55240 [Source:UniProtKB/TrEMBL;Acc:Q6NM31]	0.0	0.0	194.72	0.0	0.0	0.0
AT1G55250	HUB2@E3 ubiquitin-protein ligase BRE1-like 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C895]	99.12	0.0	98.24	0.0	0.0	0.0
AT1G55290	F6'H2@Feruloyl CoA ortho-hydroxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C899]	0.0	0.0	89.67	0.0	0.0	0.0
AT1G55320	AAE18@AAE18 [Source:UniProtKB/TrEMBL;Acc:A0A178WMT3]	0.0	0.0	0.0	0.0	0.0	42.92
AT1G55325	GCT@RNA polymerase II transcription mediators [Source:TAIR;Acc:AT1G55325]	0.0	32.08	0.0	0.0	18.66	0.0
AT1G55330	AGP21@ATAGP21 [Source:UniProtKB/TrEMBL;Acc:A0A178W6X6]	0.0	0.0	0.0	0.0	0.0	843.18
AT1G55335	NA@Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:A0A1P8AQ20]	0.0	0.0	0.0	0.0	593.33	0.0
AT1G55340	NA@At1g55340 [Source:UniProtKB/TrEMBL;Acc:Q6NKU3]	0.0	0.0	97.45	0.0	0.0	0.0
AT1G55350	DEK1@Calpain-type cysteine protease family [Source:UniProtKB/TrEMBL;Acc:F4I0A4]	0.0	29.19	0.0	0.0	0.0	31.09
AT1G55360	NA@At1g55360 [Source:UniProtKB/TrEMBL;Acc:Q9C8A7]	62.08	61.76	61.77	0.0	129.43	61.51
AT1G55380	NA@Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q9C6G7]	56.47	0.0	0.0	0.0	0.0	0.0
AT1G55440	NA@Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q1PFK2]	0.0	0.0	0.0	0.0	0.0	56.15
AT1G55450	NA@S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4I0B5]	0.0	0.0	0.0	160.81	0.0	102.63
AT1G55460	KIN17@KIN17-like protein [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVU5]	0.0	0.0	0.0	0.0	73.45	0.0
AT1G55475	NA@At1g55475 [Source:UniProtKB/TrEMBL;Acc:Q940A5]	85.76	0.0	0.0	0.0	0.0	0.0
AT1G55490	CPN60B1@LEN1 [Source:UniProtKB/TrEMBL;Acc:A0A178W724]	113.95	109.33	56.72	55.26	0.0	0.0
AT1G55500	ECT4@evolutionarily conserved C-terminal region 4 [Source:TAIR;Acc:AT1G55500]	47.69	47.47	47.01	94.84	0.0	0.0
AT1G55510	BCDH BETA1@2-oxoisovalerate dehydrogenase subunit beta 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9SAV3]	0.0	0.0	0.0	0.0	0.0	81.16
AT1G55520	TBP2@TATA-box-binding protein 2 [Source:UniProtKB/Swiss-Prot;Acc:P28148]	0.0	0.0	0.0	0.0	0.0	83.8
AT1G55530	NA@At1g55530/T5A14_7 [Source:UniProtKB/TrEMBL;Acc:Q9ZVU8]	78.52	67.52	0.0	79.12	283.01	0.0
AT1G55540	NUP214@Nuclear pore complex protein NUP214 [Source:UniProtKB/Swiss-Prot;Acc:F4I1T7]	19.0	0.0	0.0	0.0	0.0	0.0
AT1G55590	ATB@F-box protein At-B [Source:UniProtKB/Swiss-Prot;Acc:Q9ZWC6]	0.0	0.0	0.0	0.0	58.28	0.0
AT1G55620	CLC-F@Chloride channel protein CLC-f [Source:UniProtKB/Swiss-Prot;Acc:Q8RXR2]	0.0	0.0	0.0	83.96	0.0	0.0
